Note:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"These data are presented in a raw, basic format and once processed, they are used to generate Ofcom’s UK and ISP comparative fixed-line broadband performance analysis. To calculate the figures in the report, additional weighting and distance normalisation are applied to the data, and the complex nature of this means that care should be taken when attempting to replicate the published report. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,Distance band,Distance band used for weighting,Urban/rural,Market,ISP,Technology,Headline speed,Download speed (Mbit/s) 24 hrs,Download speed (Mbit/s) Max,Download speed (Mbit/s) 8-10pm weekday,Upload speed (Mbit/s)24-hour,Upload speed (Mbit/s)Max,Upload speed (Mbit/s)8-10pm weekday,DNS resolution (ms)24-hour,DNS failure (%)24-hour,DNS resolution (ms)8-10pm weekday,DNS failure (%)8-10pm weekday,Jitter up (ms)24-hour,Jitter down (ms)24-hour,Jitter up (ms)8-10pm weekday,Jitter down (ms)8-10pm weekday,Latency (ms)24-hour,Packet loss (%)24-hour,Latency (ms)8-10pm weekday,Packet loss (%)8-10pm weekday,Web page (ms)24-hour,Web page (ms)8-10pm weekday,isp weights,nat weights, , , , , , , , 
175714,1992-2563,1992-5000,Urban,3,Plusnet,FTTx,80,61,62.82,60.45,18.73,19,18.67,12.58,0.01,13.37,0.06,0.27,0.33,0.32,0.51,11.82,0,12.17,0,211.01,200.66,1,0,,,,,,,,
175722,1635-1992,1367-1992,Urban,3,Plusnet,FTTx,80,54.88,55.75,54.35,15.98,16,16,25.11,0,25.61,0.01,0.27,0.3,0.31,0.41,23.08,0,23.25,0,356.36,406.05,1,0,,,,,,,,
175726,1992-2563,,Urban,3,Sky,LLU,20,3.54,3.77,3.44,0.46,1,0.45,27.55,0,28.05,0,2.51,0.6,2.35,0.64,24.75,0,24.26,0,1411.57,1559.44,2.18,0.36,,,,,,,,
175728,385-582,0-582,Urban,3,Plusnet,FTTx,80,46.76,49.12,46.62,7.27,7,7.29,17.63,0.01,18.23,0.07,0.34,0.4,0.52,0.55,16.31,0,16.62,0,277.6,252.41,1,0,,,,,,,,
175730,1992-2563,1992-5000,Urban,3,Plusnet,FTTx,80,54.39,54.67,54.01,18.61,19,18.53,18.64,0.01,19.47,0.08,0.25,0.31,0.26,0.36,16.3,0,16.55,0,275.7,282.91,1,0,,,,,,,,
175732,1143-1367,946-1367,Urban,3,Plusnet,FTTx,80,50.98,51.72,50.74,15.11,16,15.09,26.23,0.01,26.79,0.08,0.36,0.39,0.39,0.54,25.17,0,25.35,0,367.85,381.08,1,0,,,,,,,,
175734,385-582,0-582,Urban,3,Plusnet,FTTx,80,60.88,72.76,58.64,18.66,19,18.59,17.41,0,17.7,0.04,0.27,0.32,0.3,0.39,16.29,0,16.36,0,267.85,275.53,1,0,,,,,,,,
175736,1367-1635,,Urban,3,Orange,FTTx,40,32.87,37.96,32.46,9.46,10,9.47,21.74,0,22.52,0,0.35,0.42,0.35,0.55,13.48,0,14.02,0,364.85,401.17,1,0,,,,,,,,
175746,5000+,,Rural,2,TalkTalk,DSL,8,0.63,0.91,0.62,0.39,1,0.36,35.15,0,36.06,0,3.67,1.12,3.87,1.2,35.86,0.01,36.89,0.02,5744.6,5636.1,,0,,,,,,,,
175750,1367-1635,,Urban,3,Virgin,Cable,30,27.65,31.34,23.85,1.98,2,1.98,22.52,0,24.67,0,3.07,0.27,4.05,0.54,17.26,0,18.7,0,333.43,458.97,1,0.1,,,,,,,,
175752,946-1143,,Urban,3,Virgin,Cable,30,30.33,31.35,29.41,1.98,2,1.98,8.84,0,9.62,0.01,1.36,0.32,1.43,0.77,8.79,0,9,0,217.5,277.49,1,0.09,,,,,,,,
176870,946-1143,,Urban,3,Virgin,Cable,120,119.81,125.29,110.53,12.16,12,12.16,12.72,0,12.95,0.01,1.4,0.21,1.49,0.26,9.67,0,9.9,0,197.3,191.99,1,0,,,,,,,,
180972,2563-5000,,Rural,2,Eclipse,DSL,40,36.2,37.3,34.89,2.71,9,2.38,22.18,0,21.59,0,,,,,15.84,0,16.04,0,266.96,322.74,,0.04,,,,,,,,
180978,946-1143,,Urban,3,Plusnet,FTTx,40,39.5,40.01,39.41,4.96,5,4.95,20.01,0.01,20.74,0.06,0.45,0.36,0.48,0.45,18.69,0,18.92,0,297.87,289.47,1,0,,,,,,,,
180980,2563-5000,,Urban,3,TalkTalk,FTTx,40,36.52,37.5,34.73,1.84,2,1.83,21.5,0,26.1,0,0.54,0.28,0.37,0.36,23.18,0,23.63,0,354.21,456.58,1,0,,,,,,,,
181538,582-763,,,3,BT,FTTx,40,36.09,37.56,35.55,1.88,2,1.88,24.65,0,24.69,0,0.41,0.26,0.41,0.29,23.85,0,24.09,0,362.45,375.44,1,0,,,,,,,,
181542,946-1143,,Rural,1,BT,DSL,20,4.93,5.49,4.92,0.93,1,0.92,27.03,0.01,26.76,0,0.65,0.46,0.67,0.64,25.68,0.01,25.64,0.01,843.87,897.14,0,0.04,,,,,,,,
181544,763-946,,Urban,3,Sky,LLU,20,12,13.51,11.98,1.1,1,1.1,,,,,0.48,0.47,0.48,0.61,11.55,0,11.78,0,,,0.87,0.19,,,,,,,,
181552,1367-1635,1367-1992,Urban,3,Plusnet,FTTx,80,54.29,54.96,53.58,18.66,19,18.65,10.65,0,10.4,0.03,1.13,0.25,0.53,0.36,9.94,0,9.72,0,164.36,172.25,1,0,,,,,,,,
181556,1143-1367,946-1367,Urban,2,Plusnet,FTTx,80,59.7,64.82,55.21,18.76,19,18.75,19.27,0,19.91,0.04,0.26,0.35,0.27,0.56,18,0,18.28,0,292.49,339.7,1,0.02,,,,,,,,
181560,0-385,0-582,Urban,3,Plusnet,FTTx,80,47.1,50.87,46.9,11.48,12,11.38,12.43,0,12.82,0.02,0.41,0.36,0.43,0.55,11.31,0,10.98,0,202.93,209.99,1,0,,,,,,,,
181562,2563-5000,2104-5000,Urban,3,TalkTalk,LLU,20,17.65,18.71,17.82,0.83,1,0.84,21.13,0,19.66,0,1.28,0.47,1.06,0.49,25.31,0,24.59,0,511.61,582.38,1,0.27,,,,,,,,
184418,0-385,0-1321,,0,TalkTalk,LLU,20,11.41,11.49,11.43,0.73,1,0.73,,,,,0.63,0.44,0.66,0.52,27.15,0,27.02,0,,,0.49,0,,,,,,,,
184420,385-582,0-582,Urban,3,Plusnet,FTTx,80,69.26,71.02,68.66,18.75,19,18.68,9.61,0.01,10.71,0.08,0.34,0.38,0.43,0.53,8.42,0,8.77,0,150.73,186.19,1,0,,,,,,,,
184424,1367-1635,,Urban,3,Virgin,Cable,152,142.27,159.66,127.48,12.75,13,12.73,11.7,0,12.22,0,2.49,0.19,2.76,0.33,10.55,0,10.91,0,204.72,281.61,1,0,,,,,,,,
184458,385-582,,Urban,3,Plusnet,DSL,20,14.19,14.77,14.12,0.74,1,0.74,25.54,0.01,25.98,0.06,0.6,0.42,0.6,0.51,24.66,0,24.84,0,450.4,449.46,0.57,0,,,,,,,,
185158,1635-1992,,Urban,3,Virgin,Cable,20,20.39,20.53,20.28,1.15,1,1.15,13.33,0,14.52,0,2.74,0.19,3.86,0.35,14.04,0,15.69,0,284.01,319.39,1,0.23,,,,,,,,
185284,0-385,,Urban,3,TalkTalk,FTTx,40,37.22,37.68,37.22,1.86,2,1.86,,,,,0.46,0.37,0.46,0.41,12.38,0,12.5,0,,,1,0,,,,,,,,
185378,946-1143,,Urban,3,BT,FTTx,80,74.57,75.22,73.84,18.75,19,18.73,9.56,0,9.65,0,0.32,0.36,,,8.24,0,8.28,0,153.51,170.43,1,0,,,,,,,,
185486,1635-1992,,Urban,3,TalkTalk,DSL,8,3.44,3.44,3.44,0.86,1,0.86,35.52,0,35.82,0,0.93,0.46,0.95,0.51,24.66,0,24.81,0.01,1097.88,1101.02,,0,,,,,,,,
185514,1367-1635,,Urban,3,BT,FTTx,80,73.61,74.88,71.66,17.07,18,17.06,14.96,0,15.15,0,0.3,0.28,0.3,0.47,14.19,0,14.38,0.01,216.49,216.13,1,0,,,,,,,,
185594,2563-5000,,Rural,2,Plusnet,DSL,8,1.18,1.3,1.16,0.7,1,0.68,35.63,0,38.27,0.02,0.81,0.85,0.83,1.06,31.41,0,32.35,0,3120.02,3399,,0,,,,,,,,
185634,1143-1367,,Urban,3,Orange,FTTx,40,32.09,38.37,29.84,9.45,10,9.46,,,,,0.38,0.6,0.38,1.69,11.1,0,12.67,0.01,,,1,0,,,,,,,,
185646,1992-2563,1992-5000,Urban,3,Virgin,Cable,60,62.11,62.88,61.64,2.94,3,2.92,11.97,0,10.86,0,2.23,0.23,,,12.26,0,12.81,0,239.8,356.62,1,0.06,,,,,,,,
185734,0-385,0-582,Urban,3,Plusnet,FTTx,80,72.78,73.49,71.53,18.78,19,18.77,9.15,0.01,9.93,0.06,0.27,0.31,0.3,0.42,7.94,0,8.12,0,154.26,195.99,1,0,,,,,,,,
185846,946-1143,,Urban,3,BT,FTTx,80,74.1,74.95,72.57,18.75,19,18.76,11.45,0,11.52,0,0.3,0.33,0.29,0.34,10.37,0,10.45,0,183.22,188.11,1,0,,,,,,,,
185858,1367-1635,,Urban,3,BT,DSL,8,3.25,4.75,3.21,0.38,0,0.38,26.85,0,26.84,0,1.04,0.43,1.18,0.44,25.96,0,26.09,0,1209.29,1203.2,,0.08,,,,,,,,
185882,582-763,,Urban,1,BT,DSL,20,13.52,16.26,12.98,0.49,1,0.49,27.54,0,27.87,0,0.93,0.44,0.99,0.48,26.69,0,26.8,0,563.26,546.9,0,0.03,,,,,,,,
186904,1143-1367,946-1367,Urban,3,Plusnet,FTTx,80,43.35,44.53,43.29,11.83,12,11.8,18.94,0,19.6,0.02,0.29,0.27,0.31,0.34,18.12,0,18.34,0,285.09,354.77,1,0,,,,,,,,
186906,2563-5000,1992-5000,Urban,3,TalkTalk,FTTx,80,51.75,51.8,51.68,15.42,16,15.43,15.91,0,15.8,0,0.23,0.19,0.24,0.2,15.86,0,16.57,0,261.36,267.43,1,0,,,,,,,,
186908,0-385,0-1321,Urban,3,TalkTalk,LLU,20,16.84,17.6,16.86,0.86,1,0.85,20.03,0,20.37,0,0.91,0.46,0.98,0.53,22.11,0,22.27,0,467.49,456.03,0.49,0.07,,,,,,,,
186910,1635-1992,,Urban,3,BT,FTTx,80,52.61,55.05,51.61,14.02,14,13.99,21.15,0,21.23,0,0.29,0.27,0.3,0.29,20.14,0,20.38,0,310.93,336.49,1,0.14,,,,,,,,
186912,1367-1635,,,3,Virgin,Cable,f,85.85,91.24,86.59,10.41,12,11.43,25.35,0,32.13,0,2.17,0.15,,,20.23,0,20.38,0,284.87,270.69,1,0,,,,,,,,
186914,946-1143,,Urban,3,BT,FTTH,330,200.89,206.92,198.94,20.01,22,19.96,6.58,0,6.67,0,0.29,0.18,0.3,0.19,3.89,0,3.92,0,306.76,,1,0,,,,,,,,
186916,946-1143,,Urban,3,Virgin,Cable,20,18.28,20.68,17.78,1.13,1,1.11,13.07,0,14.2,0,1.5,0.99,1.99,1.92,15.85,0,18.43,0,490.95,537.86,1,0.2,,,,,,,,
186918,582-763,,Urban,3,Sky,LLU,20,13.69,13.98,13.63,0.89,1,0.88,23.36,0,22.34,0,0.5,0.43,0.51,0.46,24.16,0,24.21,0,554.45,505.79,0.87,0.11,,,,,,,,
186920,1635-1992,,Urban,3,Sky,FTTx,40,37.14,37.79,37.04,9.75,10,9.73,16.98,0,15.36,0,0.29,0.39,0.28,0.44,11.33,0,10.8,0,251.41,254.09,1,0,,,,,,,,
186922,1143-1367,,Urban,3,BT,DSL,20,15.32,16.11,15.26,0.99,1,0.98,25.33,0,25.38,0,0.52,0.38,0.53,0.39,24.32,0,24.13,0,423.83,427.45,1.07,0.11,,,,,,,,
186926,582-763,582-946,Urban,3,Plusnet,FTTx,80,32.69,44.19,27.06,11.03,12,10.49,30.35,0,32.37,0,1.42,1.44,,,30.05,0,31.43,0.01,435.28,,1,0,,,,,,,,
188774,582-763,,Urban,3,BT,FTTx,80,73.73,75.12,73.32,18.68,19,18.67,17.76,0,17.8,0,0.27,0.27,0.27,0.29,17.4,0,17.09,0,253.19,259.54,1,0,,,,,,,,
192046,0-385,,Urban,3,Orange,FTTx,40,25.26,37.33,16.21,8.63,9,8.68,25.7,0,29.95,0.01,,,,,14.47,0,18.14,0.01,402.39,590.93,1,0,,,,,,,,
192254,2563-5000,,Urban,3,Sky,FTTx,40,37.46,37.88,37.25,9.73,10,9.73,11.3,0,13.11,0,0.29,0.38,0.29,0.4,13.29,0,13.6,0,274.44,311.04,1,0,,,,,,,,
192624,1143-1367,,Urban,3,Sky,LLU,20,13.1,15.23,13.15,0.75,1,0.76,34.87,0,35.18,0,0.77,0.45,0.75,0.47,33.02,0.02,32.78,0.03,713.39,779.3,0.95,0.22,,,,,,,,
192650,1367-1635,1367-1992,Urban,3,Plusnet,FTTx,80,39.48,46.1,30.2,17.38,19,17.26,19.75,0.01,21.52,0.08,0.38,0.63,0.47,1.86,17.31,0,18.95,0,311.24,407.45,1,0,,,,,,,,
193648,1635-1992,,Urban,3,Virgin,Cable,100,103.82,106.44,102.75,5.99,6,5.95,22.53,0,21.38,0,3.32,0.15,3.85,0.27,18.43,0,18.76,0,278.96,274.55,1,0,,,,,,,,
193656,763-946,,Urban,3,Virgin,Cable,100,99.1,106.44,96.6,6.41,7,6.43,13.85,0,14.13,0,2.54,0.18,2.63,0.3,20.77,0,20.72,0,343.06,417.62,1,0.04,,,,,,,,
193890,1992-2563,,Urban,3,BT,FTTx,80,51.71,53.34,52.24,11.97,12,11.96,34.45,0,34.46,0,0.25,0.24,0.25,0.28,34.46,0,34.15,0,454.84,465.27,1,0,,,,,,,,
193894,2563-5000,1992-5000,Urban,3,Virgin,Cable,60,49.27,62.15,25.27,2.87,3,2.86,12.98,0,17.52,0,2.14,0.41,3.11,2.23,15.44,0,19.67,0,245.52,350.19,1,0.14,,,,,,,,
193896,946-1143,946-1367,Urban,3,TalkTalk,FTTx,80,71.29,75.37,71.38,18.78,19,18.77,,,,,0.24,0.24,0.26,0.28,10.99,0,11.27,0,,,1,0,,,,,,,,
193900,1635-1992,1367-1992,Urban,3,Orange,DSL,20,4.62,5.12,4.56,0.99,1,0.97,,,,,0.61,0.56,0.67,1.21,15.35,0,17.7,0,,,1.63,0.13,,,,,,,,
196238,1635-1992,,Urban,3,Virgin,Cable,100,98.56,106.49,92.14,6.1,6,6.11,15.69,0,15.12,0,2.13,0.26,2.2,0.68,17.95,0,18.54,0,266.63,289.62,1,0,,,,,,,,
196298,1992-2563,,Urban,2,Virgin,Cable,100,104.49,106.07,103.5,6.1,6,6.09,14.69,0,16.65,0.01,1.74,0.21,1.89,0.29,14.53,0,14.85,0,235.78,228.09,1,0,,,,,,,,
196320,1992-2563,1992-5000,Urban,3,TalkTalk,FTTx,80,70.99,73.17,71.57,19.38,20,19.42,9.19,0,9.63,0,0.3,0.31,0.34,0.38,11.91,0,12.05,0,179.4,174.56,1,0,,,,,,,,
196338,1992-2563,,Urban,3,Virgin,Cable,50,50.64,54.19,47.07,3.27,4,3.25,15.09,0,18.21,0,2.74,0.37,3.23,0.98,13.21,0,14.64,0,241,245.49,1,0.07,,,,,,,,
196358,385-582,0-582,Urban,3,Plusnet,FTTx,80,71.4,72.37,69.14,19.39,20,19.31,8.84,0,9.03,0.02,0.24,0.24,0.27,0.37,8.54,0,8.7,0,151.21,208.09,1,0,,,,,,,,
196366,1635-1992,,Urban,3,Virgin,Cable,100,93,94.18,92.14,6.09,6,6.06,11.94,0,12.15,0,1.69,0.72,1.84,0.77,14.92,0,15.24,0,266.27,267.97,1,0.09,,,,,,,,
196376,1143-1367,,Urban,3,TalkTalk,FTTx,40,36.47,37.48,35.75,1.8,2,1.76,,,,,0.9,0.3,2.18,0.49,7.37,0,9.03,0,,,1,0,,,,,,,,
196426,763-946,,Urban,3,Virgin,Cable,100,103.21,106.44,100.42,6.07,6,6.08,17.12,0,17.08,0,2.25,0.13,2.6,0.28,18.1,0,18.48,0,262.6,299.4,1,0,,,,,,,,
196942,1367-1635,,Urban,3,Orange,FTTx,40,32.28,37.45,30.53,9.26,9,9.25,22.58,0,23.75,0,0.43,0.5,,,10.86,0,11.14,0,322.35,298.71,1,0,,,,,,,,
196966,2563-5000,,Urban,3,Orange,FTTx,40,16.81,19.13,14.02,4.15,4,4.14,,,,,0.42,0.66,0.42,1.76,24.72,0,25.28,0.01,,,1,0,,,,,,,,
199304,1367-1635,1367-1992,Urban,3,Virgin,Cable,60,61.26,62.16,61.25,2.91,3,2.91,20.27,0,20.43,0,2.24,0.2,2.97,0.23,17.46,0,18.23,0,294.23,288.27,1,0.04,,,,,,,,
200300,1992-2563,1992-5000,Urban,3,Plusnet,FTTx,80,56.93,64.62,57.01,17.31,18,17.25,24.68,0,25.31,0.02,0.63,0.51,0.61,0.72,22.66,0,22.82,0,384.51,422.47,1,0,,,,,,,,
200302,1143-1367,,Rural,2,Miscellaneous,DSL,20,9.68,9.77,9.7,0.86,1,0.87,15.31,0,15.18,0,0.53,0.38,0.72,0.47,11.09,0,11.3,0,719.42,1104.63,,0.07,,,,,,,,
200326,1143-1367,946-1367,Urban,3,Plusnet,FTTx,80,66,68.94,64.17,15.11,15,15.1,16.64,0,17.27,0.02,0.36,0.38,0.38,0.52,16.03,0,16.25,0,249.4,280.47,1,0,,,,,,,,
200336,0-385,0-1321,Urban,2,TalkTalk,LLU,20,9.46,19.37,10.23,0.84,1,0.82,29.01,0,27.3,0,,,,,24.33,0,23.17,0,798.13,771.78,0.49,0.05,,,,,,,,
202366,0-385,,Urban,3,Virgin,Cable,50,54.46,54.74,54.36,3.16,3,3.16,16.57,0,16.48,0,2.78,0.19,3.2,0.34,14.68,0,15.04,0,295.67,322.22,1,0.02,,,,,,,,
202392,2563-5000,,Urban,3,Orange,FTTx,40,32.55,37.41,30.91,9.28,9,9.29,,,,,0.43,0.43,0.42,0.44,13.8,0,13.69,0,,,1,0,,,,,,,,
205916,1367-1635,1321-2104,Urban,3,TalkTalk,LLU,20,8.48,9.16,8.51,0.53,1,0.52,,,,,7.16,0.52,3.32,0.56,30.73,0,29.59,0,,,1.55,0.15,,,,,,,,
205918,385-582,0-1321,Urban,2,TalkTalk,LLU,20,15.85,16.26,15.79,0.85,1,0.85,29,0,29.09,0,0.8,0.37,0.83,0.4,19.33,0,19.43,0,571.48,566.68,0.49,0.05,,,,,,,,
206300,946-1143,,Urban,3,Orange,FTTx,40,30.41,37.57,29.34,9.49,10,9.52,31.07,0,32.6,0,0.4,0.51,0.4,0.73,20.3,0,20.72,0,420.02,447.25,1,0,,,,,,,,
206546,1992-2563,1992-5000,Urban,3,Virgin,Cable,60,62.59,62.69,62.51,3,3,2.99,16.69,0,17.38,0,1.37,0.24,1.38,0.36,14.08,0,14.34,0,276.24,301.22,1,0.06,,,,,,,,
211252,763-946,,Urban,3,BT,FTTx,80,60.25,61.03,59.69,18.74,19,18.74,16.14,0,16.22,0,0.35,0.37,0.36,0.38,15.82,0,15.91,0,229.78,243.94,1,0,,,,,,,,
217775,0-385,0-582,,0,Plusnet,FTTx,80,73.04,73.74,72.35,18.68,19,18.7,8.15,0.01,9.03,0.05,0.23,0.25,0.26,0.38,7.6,0,7.77,0,132.43,165.63,1,0,,,,,,,,
241418,2563-5000,,Urban,3,BT,FTTx,40,36.78,37.16,36.84,6.69,7,6.7,23.79,0,23.83,0,0.32,0.38,0.31,0.39,21.84,0,21.84,0,301.45,326.07,1,0.3,,,,,,,,
248072,2563-5000,,Urban,3,BT,FTTx,80,64.36,67.24,62.51,18.62,19,18.56,14.26,0,14.44,0,0.2,0.22,0.2,0.3,13.09,0.02,13.19,0,211.22,202.9,1,0,,,,,,,,
248076,0-385,,Urban,4,Karoo,LLU,20,16.84,17.2,16.69,1.09,1,1.08,16.1,0,14.92,0,0.42,0.39,0.42,0.52,10.93,0,11.41,0,313.57,298.48,0.94,0,,,,,,,,
249886,946-1143,,Urban,3,Orange,FTTx,40,28.87,37.54,24.89,8.76,9,8.74,40.55,0,40.55,0,0.41,0.56,0.41,1.26,31.38,0,31.89,0,493.43,524.09,1,0,,,,,,,,
249888,1635-1992,,Urban,3,Virgin,Cable,120,62.65,125.67,14.41,11.43,12,11.43,19.91,0,37.08,0,2.66,1.37,3.4,6.9,12.05,0,24.71,0,190.02,410.19,1,0,,,,,,,,
249890,763-946,,Urban,3,Orange,FTTx,80,73.7,74.33,71.94,17.72,19,17.7,21.39,0,22.63,0,0.35,0.42,0.37,0.61,10.91,0,11.21,0,312.8,321.2,1,0,,,,,,,,
249896,0-385,,Urban,3,BT,FTTx,80,68.47,68.99,68.12,18.59,19,18.59,,,,,0.49,0.19,,,14.02,0,13.9,0,,,1,0,,,,,,,,
249898,1992-2563,,Rural,3,Orange,FTTx,40,21.63,25.98,21.79,6.71,7,6.7,33.46,0,33.17,0,0.38,0.42,0.38,0.52,26.04,0,25.81,0.01,452.56,443.67,1,0,,,,,,,,
249900,0-385,,Urban,3,Orange,FTTx,80,73.79,74.35,73.36,17.65,19,17.52,,,,,0.36,0.49,0.37,1.07,13,0,13.66,0,,,1,0,,,,,,,,
249904,1367-1635,,Urban,3,BT,FTTx,80,73.54,74.36,72.81,18.57,19,18.57,10.5,0,10.58,0,0.3,0.31,0.29,0.3,9.37,0,9.27,0,143.99,169.39,1,0,,,,,,,,
249906,1143-1367,,Urban,3,Orange,FTTx,40,33.03,37.37,32.7,9.28,9,9.27,,,,,0.41,0.38,0.4,0.44,15.88,0,16.05,0,,,1,0,,,,,,,,
249910,385-582,,Urban,3,Sky,FTTx,80,52.42,53.36,51.74,7.72,8,7.68,21.53,0,21.61,0,0.34,0.36,0.33,0.37,20.04,0,19.94,0,281.31,269.53,1,0,,,,,,,,
249922,1992-2563,,Urban,3,Orange,FTTx,40,28.43,37.49,24.39,4.49,5,4.63,27,0,30.03,0.01,0.45,0.65,0.44,2.87,14.85,0,16.26,0.01,384.37,580.66,1,0,,,,,,,,
249926,2563-5000,,Urban,3,Orange,FTTx,40,26,37.84,17.77,9.45,10,9.43,26.09,0,29.87,0.01,0.38,0.99,0.38,4.05,14.85,0,17.31,0.01,468.81,847.47,1,0,,,,,,,,
249934,582-763,,Urban,3,Orange,FTTx,80,52.09,74.93,28.07,17.89,19,17.81,21.1,0,23.65,0.02,0.4,0.73,0.4,3.93,12.33,0,14.11,0.01,393.22,694.46,1,0,,,,,,,,
249940,763-946,,Urban,3,Orange,FTTx,40,21.43,29.11,21.06,2.42,5,2.32,,,,,0.45,0.49,0.46,0.73,29.2,0.01,29.04,0,,,1,0,,,,,,,,
249942,1635-1992,,Urban,3,Orange,FTTx,40,34.83,38.04,34.23,9.38,10,9.39,,,,,0.43,0.48,0.43,0.81,9.71,0,10.2,0,,,1,0,,,,,,,,
249944,763-946,,Urban,2,Orange,FTTx,40,33.67,37.97,33.15,9.37,10,9.36,,,,,0.42,0.44,0.42,0.75,9.51,0,9.98,0.01,,,1,0,,,,,,,,
249950,0-385,,Urban,2,Orange,FTTx,40,22.56,37.48,12.39,9.51,10,9.5,34.21,0,37.24,0.01,0.39,0.77,0.39,2.41,24.94,0,27.91,0.01,542.03,656.73,1,0,,,,,,,,
249952,0-385,,,0,Orange,FTTx,40,29.97,37.49,25.8,7.75,8,7.74,31.16,0,31.82,0,0.38,0.58,0.38,1.07,22.03,0,22.59,0,442.12,421.97,1,0,,,,,,,,
249954,0-385,,,0,BT,DSL,8,4.55,5.77,4.1,0.38,0,0.36,31.24,0,35.09,0,0.8,0.65,1.04,1.35,29.51,0,31.4,0,952.67,1268.22,,0,,,,,,,,
249956,0-385,,Urban,3,Orange,FTTx,40,33.25,37.69,33.27,9.42,10,9.43,23.24,0,23.15,0,0.4,0.37,0.4,0.42,16.84,0,16.99,0,385.96,423.44,1,0,,,,,,,,
249960,1143-1367,,Urban,3,Orange,FTTx,40,33.4,37.72,33.23,9.44,10,9.45,,,,,0.39,0.34,0.38,0.37,11.44,0,11.54,0,,,1,0,,,,,,,,
249966,582-763,,Urban,3,Orange,FTTx,80,65.12,65.95,64.13,17.71,19,17.77,,,,,0.35,0.38,0.34,0.48,12.41,0,12.54,0,,,1,0,,,,,,,,
249974,2563-5000,,Urban,3,Orange,FTTx,80,51.72,54.18,51.47,15.65,17,15.69,,,,,0.39,0.69,0.39,1.74,21.05,0,21.4,0,,,1,0,,,,,,,,
249990,1992-2563,,Urban,3,Orange,FTTx,80,74.58,74.96,74.54,17.86,19,17.94,24.21,0,24.12,0,0.34,0.34,0.35,0.44,15.25,0,15.41,0,349.32,372.44,1,0,,,,,,,,
249994,0-385,,Urban,0,Orange,FTTx,40,31.63,37.5,32.18,9.36,10,9.36,18.84,0,18.91,0,0.4,0.44,0.4,0.89,9.88,0,9.61,0,339.81,396.01,1,0,,,,,,,,
250000,946-1143,,Urban,3,Orange,FTTx,40,27.45,37.82,16.29,9.46,10,9.45,28.05,0,32.7,0.02,0.35,0.83,0.34,3.48,14.6,0,17.86,0.01,395.71,691.81,1,0,,,,,,,,
250002,2563-5000,,Urban,3,Orange,FTTx,40,33.84,37.88,33.55,9.41,10,9.41,,,,,0.35,0.45,0.35,0.87,9.34,0,9.87,0,,,1,0,,,,,,,,
250006,1367-1635,,Urban,3,Orange,FTTx,80,71.42,74.72,69.17,17.83,19,17.89,22.71,0,23.1,0,0.36,0.53,0.37,1.07,14.47,0,15.22,0,352.57,353.78,1,0,,,,,,,,
250008,2563-5000,,Rural,3,Orange,FTTx,40,26.56,37.43,26.33,6.83,7,6.83,43.3,0,44.13,0,0.49,0.68,0.51,1.21,34.41,0,35.15,0,546.59,588.19,1,0,,,,,,,,
250012,582-763,,Urban,3,Orange,FTTx,40,30.9,37.7,28.67,9.42,10,9.41,29.22,0,29.79,0,0.43,0.61,0.44,0.87,20.05,0,20.86,0,410.94,395.3,1,0,,,,,,,,
250014,1992-2563,,Urban,3,Orange,FTTx,40,25.82,37.68,21.57,9.42,10,9.44,24.57,0,26.06,0.01,0.43,0.77,0.42,1.18,15.68,,18.78,0.05,458.07,653.06,1,0,,,,,,,,
250018,2563-5000,,Rural,2,Orange,FTTx,40,30.75,38.03,25.91,9.35,10,9.34,,,,,0.44,0.78,0.45,4.44,10.58,0,13.97,0.01,,,1,0,,,,,,,,
250020,1992-2563,,Urban,3,Orange,FTTx,40,30.49,37.72,29.56,9.37,10,9.39,18.04,0,18.65,0.01,0.43,0.57,0.43,1.36,10.5,0,11.74,0.01,346.73,477.47,1,0.03,,,,,,,,
250022,2563-5000,,Rural,3,Orange,FTTx,40,28.48,33.7,25.49,6.49,7,6.49,18.86,0,20.31,0,0.42,0.6,0.43,1.87,11.39,0,12.23,0,322.21,467.99,1,0,,,,,,,,
250024,1367-1635,,Urban,2,Orange,FTTx,40,31.79,38.04,30.04,9.36,10,9.37,23.22,0,24.91,0,0.43,0.73,0.44,2.05,14.27,0,15.51,0,375.58,381.56,1,0,,,,,,,,
250026,763-946,,Urban,3,Orange,FTTx,40,28.24,37.7,22.95,9.43,10,9.43,24.01,0,26.59,0.01,0.43,0.7,0.44,2.14,12.16,0,13.22,0.01,418.79,528.59,1,0,,,,,,,,
250030,0-385,,Urban,3,Orange,FTTx,40,35.41,37.86,34.49,9.45,10,9.44,22.56,0,22.39,0,0.35,0.39,0.35,0.83,12.98,0,13.24,0,312.35,335.58,1,0,,,,,,,,
250034,1635-1992,,Urban,3,Orange,FTTx,40,29.52,36.04,28.18,6.27,6,6.28,22.67,0,23.22,0,0.43,0.5,0.43,0.68,12.03,0,12.58,0,343.52,364.61,1,0,,,,,,,,
